name,ra_deg,dec_deg,amp,sigma,snr,above_threshold
BEIDOU-3_G4_(C62),302.3444778257169,2.8542874267433893,0.014517270566061032,0.0036101618040893665,4.021224353328644,False
BEIDOU-3_M26_(C48),290.60423586814176,-32.895794884614226,0.02511883769103414,0.0016999561227941766,14.776168251770473,False
BEIDOU-3_M25_(C47),309.9521969977212,-12.166519340207005,0.01646017660817607,0.0016482360025399702,9.986541115963098,False
Sun,226.45510605777392,-17.442566433903405,0.0034479989453995753,0.0016428900981933737,2.098739866526199,False
3C274,187.7058115834913,12.391068430418704,0.008974516190888673,0.001591898095520697,5.63761977989752,False
J1830-3602,277.7458256917555,-36.04167248470382,0.007265288901918532,0.0016797466651007219,4.325228948427701,False
UNMODELLED:ASTRA 5B (EGNOS/PRN 123),296.8083413536267,3.2415580457348163,0.028711662981676052,0.004605038815141684,6.234836259635887,False
UNMODELLED:BEIDOU-2 G6 (C02),280.3863500376442,2.2690407517823927,0.10223436318437329,0.009831639560657031,10.398506022686327,False
UNMODELLED:BEIDOU-2 G7 (C03),273.1207097648906,3.307261817758089,0.05428842396082904,0.007264006817604545,7.4736196322475035,False
UNMODELLED:BEIDOU-2 IGSO-5 (C10),286.77622700350497,9.997364877825431,0.06140166626763978,0.004535288424291275,13.538646393197133,False
UNMODELLED:BEIDOU-3 G3 (C61),278.5935256300591,2.8204728982870875,0.11912425402507341,0.007185222609914703,16.57906240242257,False
UNMODELLED:BEIDOU-3 G3 (PRN 143),264.94602119049165,3.3917420470338557,0.020128800454268184,0.004985230211786214,4.037687247958808,False
UNMODELLED:EUTELSAT 5 WEST B (EGN*),214.54209758549842,3.106989039099476,0.010659012816548062,0.0016976494082935553,6.278689088851566,False
UNMODELLED:INMARSAT 4-F2 (SOUTHPA*),292.87541750426334,-0.87664131728435,0.007716232541341303,0.0022853089303462673,3.376450526613113,False
UNMODELLED:LUCH 5B (SDCM/PRN 125),165.38135778703014,13.144059576643674,0.008830573378670055,0.0016677147133596448,5.295014373819781,False
UNMODELLED:LUCH 5V (SDCM/PRN 141),271.8881538628863,2.413428707873729,0.03197625038212527,0.004337068955010811,7.372778877583134,False
UNMODELLED:SES-5 (EGNOS/PRN 136),257.93807458757016,3.2063140222798276,0.017296887639491963,0.0016896005848673426,10.23726423535182,False
