ra_deg,dec_deg,image_peak,vis_snr,best_window_split,best_window_index,zenith_deg,elevation_deg,local_null_scale,snr_normalised,threshold_here,nearest_catalogue_deg,nearest_catalogue,passes_single_look,not_near_catalogue,confirmed
53.08785715725898,-86.73535045270707,0.04650435347099258,15.62357243927862,1,0,70.66315595654874,19.336844043451265,16.54488466249073,0.944314376195028,26.53952069142095,29.66086450114172,BEIDOU-3S M1S (C57),False,True,False
336.6728006057656,-61.55894942562493,0.06154505658884002,15.91133145587558,1,0,82.56563854459964,7.434361455400364,14.967379964405223,1.0630672498269718,24.009057685500462,20.30338056505411,BEIDOU-2 IGSO-3 (C08),True,True,False
269.8307378805712,-77.48230689037082,0.05314570415754272,14.13338407927426,1,0,60.06900550060187,29.930994499398132,17.334186487509626,0.8153474112822228,27.80563360451706,20.33716974489819,BEIDOU-2 IGSO-3 (C08),False,True,False
126.83384901457029,-65.51956105840814,0.06293415773649169,17.34161409405891,1,0,70.33492904824027,19.66507095175973,16.581328656144947,1.0458519008747955,26.597980217938947,14.229665991202845,GPS BIIRM-3 (PRN 12),True,True,False
217.8685351910192,-58.537322657311506,0.11506036419410659,25.686029844367628,1,0,36.041236628409656,53.958763371590344,18.033994899392518,1.4243116950883064,28.92819083027414,5.732290288237001,BEIDOU-3S M1S (C57),True,True,False
287.76731928049185,-46.64990922318005,0.07048804063339187,18.02057788507951,1,0,59.75101677099861,30.24898322900139,17.291296231189833,1.0421762280941211,27.73683367823893,7.931127766972119,BEIDOU-3 IGSO-1 (C38),True,True,False
131.78186319261545,-37.9730044097555,0.0321898584439273,13.224039305253646,1,0,73.98059064770221,16.019409352297785,16.043056593556575,0.8242842770102089,25.734542192585717,2.6632469263782004,BEIDOU-3 M6 (C24),False,False,False
243.41972812904888,-53.98164471387074,0.04071736458678199,13.96486001412246,1,0,36.620891837076314,53.379108162923686,18.0548128470419,0.7734702171897871,28.961584738038653,4.815679949526182,GPS BIIR-11 (PRN 19),False,True,False
201.62210245311616,-54.42686071478466,0.0649647687746997,19.666369882317444,1,0,34.37949937769951,55.62050062230049,17.974314664357813,1.0941373982572418,28.832458229843066,4.013453305754298,GPS BIIF-6  (PRN 06),True,True,False
169.3231301750883,-38.19597162773309,0.04624813918013526,12.525309939902671,1,0,44.73349761094083,45.26650238905917,17.19551063721853,0.7284058149917617,27.583184752604247,15.31636886231107,GSAT0222 (GALILEO 26),False,True,False
201.56675149935072,-42.14487758210054,0.04936621088523818,14.054936669266942,1,0,24.249284404915997,65.750715595084,17.61049444532534,0.7981000597628187,28.248857048696117,15.508551511756131,GPS BIIF-6  (PRN 06),False,True,False
261.74496318131855,-36.25235793626868,0.08218557137985183,20.70442731453587,1,0,39.660656902688615,50.339343097311385,18.02014340525477,1.1489601857717928,28.905971756356433,7.231968711226043,GPS BIIRM-1 (PRN 17),True,True,False
249.66435800793334,-35.63027543906229,0.055942667014789116,12.377550025394982,1,0,29.988905607457077,60.01109439254292,17.816629285373867,0.6947189520049134,28.57951634093606,14.773724397712186,GPS BIIR-11 (PRN 19),False,True,False
135.25317035446386,-20.108207951540294,0.06297503907222701,14.31982314957378,1,0,76.57501598083795,13.424984019162054,15.618992692570778,0.9168211696766494,25.054304590191762,7.859121859476368,BEIDOU-2 M4 (C12),False,True,False
273.71201945360195,-26.911377768148366,0.06721841294307662,16.809917247904597,1,0,49.883589075530004,40.116410924469996,16.358320111370688,1.0276065716686889,26.24025394730388,6.577848459441205,GPS BIIRM-1 (PRN 17),True,True,False
222.5733632522633,-30.85388966245888,0.08265413839359237,22.141685535002736,1,0,9.077135522182845,80.92286447781716,17.54328468946581,1.262117438491899,28.14104640252442,13.87085813555212,sun,True,True,False
189.49537826980483,-27.47227051673929,0.05937901262183143,15.534524510612549,1,0,26.7754605064032,63.2245394935968,17.70122045114327,0.8775962399592181,28.39438992836096,12.48658526609401,GSAT0222 (GALILEO 26),False,True,False
238.48412743557975,-28.717959834725693,0.048095875717591774,16.241908907896274,1,0,18.953516308978077,71.04648369102192,17.54328468946581,0.9258191493437389,28.14104640252442,15.778718649539975,sun,False,True,False
159.59289789995478,-16.710951353867166,0.05876493576903297,13.065005838305067,1,0,55.54466349089681,34.45533650910319,16.723944141132232,0.7812155869482921,26.826748607199345,5.134469413435858,GPS BIII-5  (PRN 11),False,True,False
253.77249685123329,-21.304882959857636,0.020759928338121902,7.908840916600479,1,0,32.586886425197406,57.413113574802594,17.90993411184516,0.4415896154173889,28.729185886735813,16.338339305447416,GPS BIIRM-1 (PRN 17),False,True,False
241.40956852645544,-16.03684513025115,0.0334221919252391,14.87416725604777,1,0,22.456446571107527,67.54355342889247,17.54610581634379,0.8477189988329392,28.14557175018798,14.384887711748974,sun,False,True,False
227.0338254635703,-17.965599760722604,0.12286083150644256,29.598118869154035,1,0,9.122179368296168,80.87782063170383,17.54328468946581,1.6871480679400235,28.14104640252442,0.7614860181307574,sun,True,False,False
281.54480334533326,-5.171383977376494,0.04452794540662719,13.454448428761022,1,0,63.06884453571569,26.93115546428431,17.388103272004916,0.7737732067891999,27.892121098804143,6.897496604814573,BEIDOU-3 G2 (C60),False,True,False
150.20026782715826,-2.9471507028657093,0.07575355220575286,18.409361789855982,1,0,68.93507067506934,21.06492932493066,16.736759025737626,1.0999358813463374,26.84730486383582,19.945896684629425,BEIDOU-3 M12 (C26),True,True,False
