name,ra_deg,dec_deg,amp,sigma,snr,above_threshold
GSAT-8_(GAGAN/PRN_127),297.3875922705834,2.6826090624908887,0.01239400007237391,0.006778495210786759,1.828429420832382,False
GSAT-10_(GAGAN/PRN_128) [+2 blended],277.92032499536776,3.553324721331488,0.10655821377060536,0.0060691305013262295,17.557410200245357,False
GSAT-15_(GAGAN/PRN_139) [+1 blended],270.32072637363245,3.532993981398342,0.006347931971306058,0.004094953077764926,1.550184300224225,False
QZS-3_(QZSS/PRN_199) [+1 blended],263.9529092525824,4.071781912387722,0.0012283576689975928,0.005618453219106002,0.21862915309510164,False
QZS-4_(QZSS/PRN_195),312.08166607920566,-27.41893257766018,0.02992352089608456,0.0017289552196151918,17.307285091365493,False
BEIDOU-3_G2_(PRN_144),280.0408531037269,2.149531900567419,0.04896285513033578,0.007436880722040922,6.583789220287344,False
QZS-1R_(QZSS/PRN_196),260.008345529315,10.142877589298848,0.00864412203037735,0.001735421768918256,4.980992047694267,False
QZS-6_(QZSS/PRN_200),274.4468004682837,3.931506074348485,0.042214852332080374,0.004078484710781959,10.3506216954744,False
GPS_BIIR-5__(PRN_22),232.0488315790109,16.8478044186464,0.015302682368953255,0.001705052585150884,8.974903473489697,False
GPS_BIIR-11_(PRN_19),250.8734131904945,-48.92752731929448,0.005851794456146546,0.0017030976242638437,3.435971240154808,False
GPS_BIIRM-1_(PRN_17),269.5339741551283,-29.59145177137036,0.03088594040034612,0.0017900786240908216,17.25395744336819,False
GPS_BIIRM-3_(PRN_12),123.01300205342808,-51.83720632431803,0.008393766193199868,0.0017245609227230084,4.867190299051,False
GPS_BIIRM-8_(PRN_05),178.5301340472734,45.351377437548834,0.007674825661243117,0.0017626184260627032,4.3542184444236,False
GPS_BIIF-6__(PRN_06),209.74435813678312,-58.56858368835102,0.012535515655079469,0.0017488910462847558,7.167693883337789,False
GPS_BIIF-7__(PRN_09),289.29365311127003,5.067329744350944,0.012276549695033445,0.0018758027515110758,6.544691164965997,False
GPS_BIII-1__(PRN_04),309.3165625325097,-16.269230635839758,0.013141046924401411,0.0020182144435329746,6.511224298542538,False
GPS_BIII-4__(PRN_14),235.6141946740564,27.06593480803417,0.03794545425882071,0.0017694270104453565,21.445052005434246,True
GPS_BIII-5__(PRN_11),165.965607572135,-19.660174226994258,0.047497547191661126,0.0017175612420822996,27.65406323100135,True
GPS_BIII-8__(PRN_21),191.14554619649772,39.43447219479801,0.01567799997116064,0.0018199715646460971,8.61442028859902,False
GSAT0102_(GALILEO-FM2),147.774484125778,18.792527226850805,0.001085750783908407,0.0017219282791776985,0.630543558078333,False
GSAT0203_(GALILEO_7),237.09029775979224,-61.41218168451377,0.007827955485085943,0.0017639360265517302,4.43777742914441,False
GSAT0210_(GALILEO_13),224.3436697424582,-1.145754632933952,0.015315869524012054,0.0017263548679218026,8.871796760100313,False
GSAT0207_(GALILEO_15) [+1 blended],299.62125993858774,2.5736792386378613,0.008075928975321124,0.01773838421881187,0.45527985388637926,False
GSAT0215_(GALILEO_19),240.79908126411064,21.52313173015134,0.029703560938448646,0.001798497652440033,16.515762974808247,False
GSAT0218_(GALILEO_22),147.06348531155123,-53.00698131877453,0.01171173317351381,0.0018227390703736686,6.42534818278343,False
GSAT0222_(GALILEO_26),177.1165580460542,-25.56204517104714,0.009598370603567687,0.0017116032740528185,5.607824400125265,False
GSAT0220_(GALILEO_24),321.0310473492325,-42.6526134871916,0.01256799989808566,0.0017283930223843343,7.271494235002168,False
GSAT0225_(GALILEO_29),269.4670143066849,42.88893724751794,0.01998104446925747,0.0017216592830050785,11.60569031660054,False
GSAT0226_(GALILEO_31),206.7323504797007,-23.46160479376253,0.00545513946656059,0.0017272379949272968,3.158302146306253,False
BEIDOU-2_IGSO-2_(C07) [+1 blended],285.2975919186584,7.924666691464148,0.030077483925485936,0.0046588936458437594,6.455928426766799,False
BEIDOU-2_IGSO-3_(C08),297.12883885271503,-59.37669469554267,0.009919515243117493,0.0017902006292701078,5.541007572520981,False
BEIDOU-2_G5_(C05),292.00434247083103,1.6698830899313606,0.01780517736511315,0.004313651098976521,4.127635025776121,False
BEIDOU-2_M4_(C12),131.98004476545077,-14.842746212797724,0.017685899572787024,0.0017559276425143466,10.072111825440736,False
BEIDOU-3S_M1S_(C57) [+1 blended],215.7363932236816,-63.551390774439575,0.016517611838088923,0.002141761145685321,7.712163362083785,False
BEIDOU-3S_IGSO-2S_(C56),288.24501308677327,25.477890701426222,0.013295438397874353,0.0017319513313920002,7.67656582312193,False
BEIDOU-2_IGSO-6_(C13),291.7159276063099,-56.80890609274453,0.003240994334231402,0.0017853115185712833,1.815366282308561,False
BEIDOU-3_M1_(C19),267.53785661190454,-8.831778111250047,0.031702523706763575,0.0017420518950727953,18.198380769499877,False
BEIDOU-3_M2_(C20),306.3835523319007,-41.85829976412162,0.013867710822162798,0.0017626446783406897,7.867558897473041,False
BEIDOU-3_M4_(C22),235.7780080335055,36.1343269949818,0.01257287445599756,0.0018099142569831857,6.946668554870864,False
BEIDOU-3_M9_(C29),294.8598891838303,-29.53453615517309,0.006820709240658505,0.0017612811373134232,3.872584050415994,False
BEIDOU-3_M6_(C24),132.5701691632731,-39.434882408309015,0.02805144728491311,0.0017017836656290724,16.48355654803148,False
BEIDOU-3_M12_(C26),170.44157493484994,-7.372872257645421,0.02685213728025674,0.0017825638571034223,15.06377298813302,False
BEIDOU-3_IGSO-1_(C38),280.6296630324381,-52.8670268555821,0.014536993173998846,0.001757356319209599,8.272080633332862,False
BEIDOU-3_M23_(C45),209.04946383063017,38.93544505270859,0.008401263727989513,0.0017576856796889546,4.779730429092548,False
BEIDOU-3_M22_(C44),147.87647078213678,-38.002202927222406,0.011813294375805904,0.001766173480208741,6.68863761583019,False
BEIDOU-3_G2_(C60),282.8739572252281,1.6822263324006672,0.017928974293936768,0.0027579710652626296,6.500784043660541,False
BEIDOU-3_M26_(C48),287.86769740424893,-30.56956797092434,0.01920084285361786,0.0017659144568948398,10.873031124837363,False
BEIDOU-3_M25_(C47),308.2846913094603,-14.56040965944878,0.010639358653203762,0.0019468870712818162,5.464805231974182,False
Sun,226.45077819549306,-17.44138991116214,0.03977586958718276,0.0017701318478583166,22.470568864860322,True
3C274,187.7058115834913,12.391068430418686,0.01286587566714354,0.001698400491974169,7.575289649256189,False
J1830-3602,277.7458256917555,-36.041672484703824,0.00674131202708524,0.0017672587695183512,3.814558537413577,False
UNMODELLED:ASTRA 5B (EGNOS/PRN 123),295.2690939190708,3.2255773457334125,0.013005413451196707,0.005039924047610998,2.5804780644187435,False
UNMODELLED:BEIDOU-2 G6 (C02),278.84911486011345,2.3801610529597,0.055893744994338246,0.008997722370149454,6.211988178227135,False
UNMODELLED:BEIDOU-2 G7 (C03),271.58014076674056,3.344756858075128,0.046420243599686585,0.007741902416921443,5.9959737413153205,False
UNMODELLED:BEIDOU-2 IGSO-5 (C10),285.7698872772571,8.803151333850913,0.027789093749726688,0.004582362178257213,6.064359967351069,False
UNMODELLED:BEIDOU-3 G3 (C61),277.0517351626955,2.876441205866916,0.13713876454619525,0.007475738853981597,18.344509783558692,False
UNMODELLED:BEIDOU-3 G3 (PRN 143),263.40446335021556,3.452204955800158,0.008037670199866358,0.005615034840590007,1.4314550894259082,False
UNMODELLED:BEIDOU-3 G4 (C62),300.77923615066527,2.8450482647914,0.025935173321384966,0.01388893938512803,1.8673256900491464,False
UNMODELLED:BEIDOU-3 M16 (C35),212.62840830751264,-62.5654858621231,0.03490259950020921,0.0020900945254704417,16.699053116917415,False
UNMODELLED:EUTELSAT 5 WEST B (EGN*),213.0004423636677,3.1078146190358398,0.012363863170638499,0.001737995980930437,7.113861773155252,False
UNMODELLED:INMARSAT 4-F2 (SOUTHPA*),291.3293341348621,-0.8101204841618608,0.017505195912102447,0.002474312216078618,7.074772455290761,False
UNMODELLED:LUCH 5B (SDCM/PRN 125),163.82036243957907,13.285578207395073,0.005276252954862479,0.001755005692867157,3.006402187928321,False
UNMODELLED:LUCH 5V (SDCM/PRN 141),270.35098470791445,2.5494177069021617,0.0302995994056328,0.005093058262268522,5.94919552169759,False
UNMODELLED:SES-5 (EGNOS/PRN 136),256.3984234416206,3.2020819058988725,0.015079019514635588,0.0017279726443718182,8.726422587619938,False
