name,ra_deg,dec_deg,amp,sigma,snr,above_threshold
GSAT-8_(GAGAN/PRN_127),295.0758517008065,2.747687181963081,0.0629604263824906,0.006638739928535041,9.483791662310827,False
GSAT-10_(GAGAN/PRN_128) [+2 blended],275.61102782910143,3.522641238911324,0.054862114734933125,0.006777262129843938,8.095026233874837,False
GSAT-15_(GAGAN/PRN_139) [+1 blended],268.00871600183945,3.502612562213579,0.01043030384065111,0.004599876939513984,2.267518017939228,False
QZS-3_(QZSS/PRN_199) [+1 blended],261.63848347118176,4.062188157979067,0.05598673877038345,0.006650595817388348,8.418304210278883,False
QZS-4_(QZSS/PRN_195),309.53602546560865,-28.65412454034554,0.021855067895170225,0.0017917889031732522,12.19734526565321,False
BEIDOU-3_G2_(PRN_144),277.7293546437052,2.219852991750141,0.012714672183270187,0.007135690917230613,1.7818417768863786,False
QZS-1R_(QZSS/PRN_196),258.2013688757625,11.641873268323478,0.005718627960420062,0.001731984368282007,3.3017780443899114,False
QZS-6_(QZSS/PRN_200),272.1342660078228,3.962813750214501,0.05666519275102885,0.004189422224037823,13.525777474969845,False
GPS_BIIR-5__(PRN_22),229.18983863295253,12.168552014005948,0.01948432063645256,0.0018091815786429695,10.769687723145708,False
GPS_BIIR-11_(PRN_19),245.06178792156956,-52.49646820661544,0.021445465323767857,0.00181567674198384,11.811279413281556,False
GPS_BIIRM-1_(PRN_17),266.03632383297384,-34.022215521382535,0.019531081738937136,0.0017981030153807543,10.862048265238776,False
GPS_BIIRM-3_(PRN_12),115.27339244155074,-51.423334980012655,0.010714818991822117,0.001750641610130799,6.1205097204456145,False
GPS_BIIRM-8_(PRN_05),173.56628322992347,48.71305636705808,0.01952850434038825,0.0017985676362379064,10.857809262728837,False
GPS_BIIF-6__(PRN_06),202.1957913772956,-55.31332069628151,0.026008832267848416,0.001790590145556332,14.525285047722372,False
GPS_BIIF-7__(PRN_09),286.6482275010656,9.253502450794825,0.03682153296899337,0.003634273874458695,10.131744123020374,False
GPS_BIII-1__(PRN_04),306.0629228182015,-12.37974209928047,0.013572187774456599,0.0017805078948424813,7.62264958991227,False
GPS_BIII-4__(PRN_14),232.49942239837085,22.79316643883125,0.02901391961330952,0.0017708206300892622,16.38444861117696,False
GPS_BIII-5__(PRN_11),163.1552758422869,-15.178628187552311,0.04617575929585179,0.0017577906123338147,26.269203494348133,True
GPS_BIII-8__(PRN_21),186.98225165297765,43.16072603307956,0.009344240323719298,0.0018881005722197117,4.949016202422898,False
GSAT0102_(GALILEO-FM2),145.31512015859775,22.19896626175558,0.007361200807381923,0.0017247807638947911,4.267905209447793,False
GSAT0203_(GALILEO_7),229.0917014947703,-59.690281152740766,0.022786309326371445,0.0017294010900680632,13.175838420151948,False
GSAT0210_(GALILEO_13),222.0721925477349,-5.171591769557791,0.0176468593714427,0.0017855446172572254,9.883180291820452,False
GSAT0207_(GALILEO_15),297.3899858621015,5.964062467372049,0.05774907563195456,0.005131761946386909,11.253264714006,False
GSAT0215_(GALILEO_19),238.38430308140244,17.770824541598877,0.02442668495573099,0.0018958478302683885,12.88430672849571,False
GSAT0218_(GALILEO_22),139.99915263331172,-53.83372816254904,0.011117968925982841,0.0017569281913288424,6.3280724737952045,False
GSAT0222_(GALILEO_26),174.7540812698554,-21.714432075574976,0.021857285854639336,0.0017856075838506658,12.24081150434188,False
GSAT0220_(GALILEO_24),317.18804396814096,-45.39288379245825,0.011440059524651412,0.0018371495106994924,6.22707050135273,False
GSAT0225_(GALILEO_29),266.3331249368138,45.9224809437971,0.025506266084879613,0.0017195784540211592,14.832859777484606,False
GSAT0226_(GALILEO_31),203.8037085724048,-27.32119543596462,0.018892311311595873,0.0017897268276771596,10.555974811036227,False
BEIDOU-2_IGSO-2_(C07) [+1 blended],283.7858389121877,6.116497279775526,0.061048545710891536,0.006708214439737449,9.100565621346012,False
BEIDOU-2_IGSO-3_(C08),292.6488633748028,-58.42878940059602,0.013421461283443117,0.0018015662925051764,7.449884769313618,False
BEIDOU-2_G5_(C05),289.69165956359655,1.7836237292627946,0.07807503669550458,0.007104084591984902,10.990161460576047,False
BEIDOU-2_M4_(C12),129.56630925830336,-11.17613102655116,0.01021932137277068,0.0017801851286243682,5.740594732789182,False
BEIDOU-3S_M1S_(C57) [+1 blended],205.46978735705196,-62.95889573832984,0.0062760859582911,0.0021184130664651988,2.962635596259528,False
BEIDOU-3S_IGSO-2S_(C56),286.5005684963757,23.74877550506169,0.010454435411024319,0.0017223328748615435,6.0699273430896685,False
BEIDOU-2_IGSO-6_(C13),287.5915061650396,-55.761152281578674,0.009491001267709624,0.0017586622798386625,5.396716229440207,False
BEIDOU-3_M1_(C19),264.9472762948918,-4.5924055945416615,0.032860274080711585,0.0018318013312905352,17.938776175886368,False
BEIDOU-3_M2_(C20),301.19299085607867,-39.081322505449,0.024215095569104624,0.00172949898634148,14.001219867915834,False
BEIDOU-3_M4_(C22),232.7616713139418,39.95130337830125,0.037988254893374845,0.0018518226190301285,20.513981470466526,False
BEIDOU-3_M9_(C29),291.728634210151,-33.11994504864056,0.007295248975344135,0.0018421188686946783,3.960248765332681,False
BEIDOU-3_M6_(C24),127.10398166673792,-41.81454504411141,0.02733136351189633,0.0017581288451558698,15.545711332364393,False
BEIDOU-3_M12_(C26),167.5816350559348,-11.468303063924653,0.030544406232693187,0.0018376912108775854,16.621076518131016,False
BEIDOU-3_IGSO-1_(C38),277.1805636448353,-51.49969971151069,0.005614906856595364,0.0017778320341503154,3.1582887183596697,False
BEIDOU-3_M23_(C45),205.81408065999383,35.210758254249775,0.013034575140463118,0.0017997710229555246,7.242351929334971,False
BEIDOU-3_M22_(C44),144.37386630026418,-34.51362715762261,0.009887885829106375,0.0017891266345784317,5.526655094169025,False
BEIDOU-3_G2_(C60),280.5622743468463,1.7629362548314929,0.0052395543404750175,0.002609940892774991,2.007537548064592,False
BEIDOU-3_G4_(C62),298.48904430752106,2.8322680464615453,0.02683400714527564,0.0032601412073175085,8.230934011399786,False
BEIDOU-3_M26_(C48),284.03452937078265,-26.95386298723235,0.01812145825172749,0.0017878455815236276,10.135919141452991,False
BEIDOU-3_M25_(C47),305.7313250068207,-18.13781319700489,0.014156432586767019,0.0018268071108759527,7.749276046981786,False
Sun,226.44428621414488,-17.439624872401982,0.020768422658713873,0.0017794583255759762,11.671204860609219,False
3C274,187.70581158349128,12.391068430418684,0.009829942517469614,0.001746514752298893,5.628319202303165,False
J1830-3602,277.7458256917555,-36.04167248470379,0.0275997941296033,0.001763993164558518,15.646202425342628,False
UNMODELLED:ASTRA 5B (EGNOS/PRN 123),292.9600483453101,3.2018904031780036,0.15927376868332685,0.013075149479542313,12.18141092249311,False
UNMODELLED:BEIDOU-2 G6 (C02),276.54351619987864,2.548561459490383,0.008913866508224054,0.009026495216445177,0.9875224319605326,False
UNMODELLED:BEIDOU-2 G7 (C03),269.269217208421,3.401438682308351,0.048792747286280934,0.00802235088971316,6.082100865077659,False
UNMODELLED:BEIDOU-2 IGSO-5 (C10),284.2713188563133,7.008201880543294,0.06657905031542252,0.008321487219630216,8.000859528854882,False
UNMODELLED:BEIDOU-3 G3 (C61),274.7390174473691,2.9614345974622753,0.07047129944801463,0.008007362751813558,8.800812656083783,False
UNMODELLED:BEIDOU-3 G3 (PRN 143),261.0920578524329,3.5432890303052633,0.05662539049996468,0.006550684829697726,8.644193999877963,False
UNMODELLED:BEIDOU-3 M16 (C35),202.6951874592041,-61.92040712144945,0.03381472135446254,0.0021244058983023078,15.917260153290457,False
UNMODELLED:EUTELSAT 5 WEST B (EGN*),210.68777709494657,3.110045608818575,0.004914291776152535,0.0017607868097002208,2.7909635335064826,False
